1/26/2011;1;0;1;0;3;1;3;0.2175;0.2036;0.8625;0.29385;472;34
1/27/2011;1;0;1;0;4;1;1;0.195;0.2197;0.6875;0.113837;416;15
1/28/2011;1;0;1;0;5;1;2;0.203478;0.223317;0.793043;0.1233;1129;38
1/29/2011;1;0;1;0;6;0;1;0.196522;0.212126;0.651739;0.145365;975;123
1/30/2011;1;0;1;0;0;0;1;0.216522;0.250322;0.722174;0.0739826;956;140
1/31/2011;1;0;1;0;1;1;2;0.180833;0.18625;0.60375;0.187192;1459;42
02.01.2011;1;0;2;0;2;1;2;0.192174;0.23453;0.829565;0.053213;1313;47
02.02.2011;1;0;2;0;3;1;2;0.26;0.254417;0.775417;0.264308;1454;72
02.03.2011;1;0;2;0;4;1;1;0.186957;0.177878;0.437826;0.277752;1489;61
02.04.2011;1;0;2;0;5;1;2;0.211304;0.228587;0.585217;0.127839;1620;88
02.05.2011;1;0;2;0;6;0;2;0.233333;0.243058;0.929167;0.161079;905;100
02.06.2011;1;0;2;0;0;0;1;0.285833;0.291671;0.568333;0.1418;1269;354
02.07.2011;1;0;2;0;1;1;1;0.271667;0.303658;0.738333;0.0454083;1592;120
02.08.2011;1;0;2;0;2;1;1;0.220833;0.198246;0.537917;0.36195;1466;64
02.09.2011;1;0;2;0;3;1;2;0.134783;0.144283;0.494783;0.188839;1552;53
02.10.2011;1;0;2;0;4;1;1;0.144348;0.149548;0.437391;0.221935;1491;47
02.11.2011;1;0;2;0;5;1;1;0.189091;0.213509;0.506364;0.10855;1597;149
02.12.2011;1;0;2;0;6;0;1;0.2225;0.232954;0.544167;0.203367;1184;288
2/13/2011;1;0;2;0;0;0;1;0.316522;0.324113;0.457391;0.260883;1192;397
2/14/2011;1;0;2;0;1;1;1;0.415;0.39835;0.375833;0.417908;1705;208
2/15/2011;1;0;2;0;2;1;1;0.266087;0.254274;0.314348;0.291374;1675;140
2/16/2011;1;0;2;0;3;1;1;0.318261;0.3162;0.423478;0.251791;1897;218
2/17/2011;1;0;2;0;4;1;1;0.435833;0.428658;0.505;0.230104;2216;259
2/18/2011;1;0;2;0;5;1;1;0.521667;0.511983;0.516667;0.264925;2348;579
2/19/2011;1;0;2;0;6;0;1;0.399167;0.391404;0.187917;0.507463;1103;532
2/20/2011;1;0;2;0;0;0;1;0.285217;0.27733;0.407826;0.223235;1173;639
2/21/2011;1;0;2;1;1;0;2;0.303333;0.284075;0.605;0.307846;912;195
2/22/2011;1;0;2;0;2;1;1;0.182222;0.186033;0.577778;0.195683;1376;74
2/23/2011;1;0;2;0;3;1;1;0.221739;0.245717;0.423043;0.094113;1778;139
2/24/2011;1;0;2;0;4;1;2;0.295652;0.289191;0.697391;0.250496;1707;100
2/25/2011;1;0;2;0;5;1;2;0.364348;0.350461;0.712174;0.346539;1341;120
2/26/2011;1;0;2;0;6;0;1;0.2825;0.282192;0.537917;0.186571;1545;424
2/27/2011;1;0;2;0;0;0;1;0.343478;0.351109;0.68;0.125248;1708;694
2/28/2011;1;0;2;0;1;1;2;0.407273;0.400118;0.876364;0.289686;1365;81
03.01.2011;1;0;3;0;2;1;1;0.266667;0.263879;0.535;0.216425;1714;137
03.02.2011;1;0;3;0;3;1;1;0.335;0.320071;0.449583;0.307833;1903;231
03.03.2011;1;0;3;0;4;1;1;0.198333;0.200133;0.318333;0.225754;1562;123
03.04.2011;1;0;3;0;5;1;2;0.261667;0.255679;0.610417;0.203346;1730;214
03.05.2011;1;0;3;0;6;0;2;0.384167;0.378779;0.789167;0.251871;1437;640
03.06.2011;1;0;3;0;0;0;2;0.376522;0.366252;0.948261;0.343287;491;114
03.07.2011;1;0;3;0;1;1;1;0.261739;0.238461;0.551304;0.341352;1628;244
03.08.2011;1;0;3;0;2;1;1;0.2925;0.3024;0.420833;0.12065;1817;316
03.09.2011;1;0;3;0;3;1;2;0.295833;0.286608;0.775417;0.22015;1700;191
03.10.2011;1;0;3;0;4;1;3;0.389091;0.385668;0;0.261877;577;46
03.11.2011;1;0;3;0;5;1;2;0.316522;0.305;0.649565;0.23297;1730;247
03.12.2011;1;0;3;0;6;0;1;0.329167;0.32575;0.594583;0.220775;1408;724
3/13/2011;1;0;3;0;0;0;1;0.384348;0.380091;0.527391;0.270604;1435;982
3/14/2011;1;0;3;0;1;1;1;0.325217;0.332;0.496957;0.136926;1687;359
3/15/2011;1;0;3;0;2;1;2;0.317391;0.318178;0.655652;0.184309;1767;289
3/16/2011;1;0;3;0;3;1;2;0.365217;0.36693;0.776522;0.203117;1871;321
3/17/2011;1;0;3;0;4;1;1;0.415;0.410333;0.602917;0.209579;2320;424
3/18/2011;1;0;3;0;5;1;1;0.54;0.527009;0.525217;0.231017;2355;884
3/19/2011;1;0;3;0;6;0;1;0.4725;0.466525;0.379167;0.368167;1693;1424
3/20/2011;1;0;3;0;0;0;1;0.3325;0.32575;0.47375;0.207721;1424;1047
3/21/2011;2;0;3;0;1;1;2;0.430435;0.409735;0.737391;0.288783;1676;401
3/22/2011;2;0;3;0;2;1;1;0.441667;0.440642;0.624583;0.22575;2243;460
3/23/2011;2;0;3;0;3;1;2;0.346957;0.337939;0.839565;0.234261;1918;203
3/24/2011;2;0;3;0;4;1;2;0.285;0.270833;0.805833;0.243787;1699;166
3/25/2011;2;0;3;0;5;1;1;0.264167;0.256312;0.495;0.230725;1910;300
3/26/2011;2;0;3;0;6;0;1;0.265833;0.257571;0.394167;0.209571;1515;981
3/27/2011;2;0;3;0;0;0;2;0.253043;0.250339;0.493913;0.1843;1221;472
3/28/2011;2;0;3;0;1;1;1;0.264348;0.257574;0.302174;0.212204;1806;222
3/29/2011;2;0;3;0;2;1;1;0.3025;0.292908;0.314167;0.226996;2108;317
3/30/2011;2;0;3;0;3;1;2;0.3;0.29735;0.646667;0.172888;1368;168
3/31/2011;2;0;3;0;4;1;3;0.268333;0.257575;0.918333;0.217646;1506;179
04.01.2011;2;0;4;0;5;1;2;0.3;0.283454;0.68625;0.258708;1920;307
04.02.2011;2;0;4;0;6;0;2;0.315;0.315637;0.65375;0.197146;1354;898
04.03.2011;2;0;4;0;0;0;1;0.378333;0.378767;0.48;0.182213;1598;1651
04.04.2011;2;0;4;0;1;1;1;0.573333;0.542929;0.42625;0.385571;2381;734
04.05.2011;2;0;4;0;2;1;2;0.414167;0.39835;0.642083;0.388067;1628;167
04.06.2011;2;0;4;0;3;1;1;0.390833;0.387608;0.470833;0.263063;2395;413
04.07.2011;2;0;4;0;4;1;1;0.4375;0.433696;0.602917;0.162312;2570;571
04.08.2011;2;0;4;0;5;1;2;0.335833;0.324479;0.83625;0.226992;1299;172
04.09.2011;2;0;4;0;6;0;2;0.3425;0.341529;0.8775;0.133083;1576;879
04.10.2011;2;0;4;0;0;0;2;0.426667;0.426737;0.8575;0.146767;1707;1188
04.11.2011;2;0;4;0;1;1;2;0.595652;0.565217;0.716956;0.324474;2493;855
04.12.2011;2;0;4;0;2;1;2;0.5025;0.493054;0.739167;0.274879;1777;257
4/13/2011;2;0;4;0;3;1;2;0.4125;0.417283;0.819167;0.250617;1953;209
4/14/2011;2;0;4;0;4;1;1;0.4675;0.462742;0.540417;0.1107;2738;529
4/15/2011;2;0;4;1;5;0;1;0.446667;0.441913;0.67125;0.226375;2484;642
4/16/2011;2;0;4;0;6;0;3;0.430833;0.425492;0.888333;0.340808;674;121
4/17/2011;2;0;4;0;0;0;1;0.456667;0.445696;0.479583;0.303496;2186;1558
4/18/2011;2;0;4;0;1;1;1;0.5125;0.503146;0.5425;0.163567;2760;669
4/19/2011;2;0;4;0;2;1;2;0.505833;0.489258;0.665833;0.157971;2795;409
4/20/2011;2;0;4;0;3;1;1;0.595;0.564392;0.614167;0.241925;3331;613
4/21/2011;2;0;4;0;4;1;1;0.459167;0.453892;0.407083;0.325258;3444;745
4/22/2011;2;0;4;0;5;1;2;0.336667;0.321954;0.729583;0.219521;1506;177
4/23/2011;2;0;4;0;6;0;2;0.46;0.450121;0.887917;0.230725;2574;1462
4/24/2011;2;0;4;0;0;0;2;0.581667;0.551763;0.810833;0.192175;2481;1710
4/25/2011;2;0;4;0;1;1;1;0.606667;0.5745;0.776667;0.185333;3300;773
4/26/2011;2;0;4;0;2;1;1;0.631667;0.594083;0.729167;0.3265;3722;678
4/27/2011;2;0;4;0;3;1;2;0.62;0.575142;0.835417;0.3122;3325;547
4/28/2011;2;0;4;0;4;1;2;0.6175;0.578929;0.700833;0.320908;3489;569
4/29/2011;2;0;4;0;5;1;1;0.51;0.497463;0.457083;0.240063;3717;878
4/30/2011;2;0;4;0;6;0;1;0.4725;0.464021;0.503333;0.235075;3347;1965
05.01.2011;2;0;5;0;0;0;2;0.451667;0.448204;0.762083;0.106354;2213;1138
05.02.2011;2;0;5;0;1;1;2;0.549167;0.532833;0.73;0.183454;3554;847
05.03.2011;2;0;5;0;2;1;2;0.616667;0.582079;0.697083;0.342667;3848;603
05.04.2011;2;0;5;0;3;1;2;0.414167;0.40465;0.737083;0.328996;2378;255
05.05.2011;2;0;5;0;4;1;1;0.459167;0.441917;0.444167;0.295392;3819;614
05.06.2011;2;0;5;0;5;1;1;0.479167;0.474117;0.59;0.228246;3714;894
05.07.2011;2;0;5;0;6;0;1;0.52;0.512621;0.54125;0.16045;3102;1612
05.08.2011;2;0;5;0;0;0;1;0.528333;0.518933;0.631667;0.0746375;2932;1401
05.09.2011;2;0;5;0;1;1;1;0.5325;0.525246;0.58875;0.176;3698;664
05.10.2011;2;0;5;0;2;1;1;0.5325;0.522721;0.489167;0.115671;4109;694
05.11.2011;2;0;5;0;3;1;1;0.5425;0.5284;0.632917;0.120642;3632;550
05.12.2011;2;0;5;0;4;1;1;0.535;0.523363;0.7475;0.189667;4169;695
5/13/2011;2;0;5;0;5;1;2;0.5125;0.4943;0.863333;0.179725;3413;692
5/14/2011;2;0;5;0;6;0;2;0.520833;0.500629;0.9225;0.13495;2507;902
5/15/2011;2;0;5;0;0;0;2;0.5625;0.536;0.867083;0.152979;2971;1582
5/16/2011;2;0;5;0;1;1;1;0.5775;0.550512;0.787917;0.126871;3185;773
5/17/2011;2;0;5;0;2;1;2;0.561667;0.538529;0.837917;0.277354;3445;678
5/18/2011;2;0;5;0;3;1;2;0.55;0.527158;0.87;0.201492;3319;536
5/19/2011;2;0;5;0;4;1;2;0.530833;0.510742;0.829583;0.108213;3840;735
5/20/2011;2;0;5;0;5;1;1;0.536667;0.529042;0.719583;0.125013;4008;909
5/21/2011;2;0;5;0;6;0;1;0.6025;0.571975;0.626667;0.12065;3547;2258
5/22/2011;2;0;5;0;0;0;1;0.604167;0.5745;0.749583;0.148008;3084;1576
5/23/2011;2;0;5;0;1;1;2;0.631667;0.590296;0.81;0.233842;3438;836
5/24/2011;2;0;5;0;2;1;2;0.66;0.604813;0.740833;0.207092;3833;659
5/25/2011;2;0;5;0;3;1;1;0.660833;0.615542;0.69625;0.154233;4238;740
5/26/2011;2;0;5;0;4;1;1;0.708333;0.654688;0.6775;0.199642;3919;758
5/27/2011;2;0;5;0;5;1;1;0.681667;0.637008;0.65375;0.240679;3808;871
5/28/2011;2;0;5;0;6;0;1;0.655833;0.612379;0.729583;0.230092;2757;2001
5/29/2011;2;0;5;0;0;0;1;0.6675;0.61555;0.81875;0.213938;2433;2355
5/30/2011;2;0;5;1;1;0;1;0.733333;0.671092;0.685;0.131225;2549;1549
5/31/2011;2;0;5;0;2;1;1;0.775;0.725383;0.636667;0.111329;3309;673
06.01.2011;2;0;6;0;3;1;2;0.764167;0.720967;0.677083;0.207092;3461;513
06.02.2011;2;0;6;0;4;1;1;0.715;0.643942;0.305;0.292287;4232;736
06.03.2011;2;0;6;0;5;1;1;0.62;0.587133;0.354167;0.253121;4414;898
06.04.2011;2;0;6;0;6;0;1;0.635;0.594696;0.45625;0.123142;3473;1869
06.05.2011;2;0;6;0;0;0;2;0.648333;0.616804;0.6525;0.138692;3221;1685
06.06.2011;2;0;6;0;1;1;1;0.678333;0.621858;0.6;0.121896;3875;673
06.07.2011;2;0;6;0;2;1;1;0.7075;0.65595;0.597917;0.187808;4070;763
06.08.2011;2;0;6;0;3;1;1;0.775833;0.727279;0.622083;0.136817;3725;676
06.09.2011;2;0;6;0;4;1;2;0.808333;0.757579;0.568333;0.149883;3352;563
06.10.2011;2;0;6;0;5;1;1;0.755;0.703292;0.605;0.140554;3771;815
06.11.2011;2;0;6;0;6;0;1;0.725;0.678038;0.654583;0.15485;3237;1729
06.12.2011;2;0;6;0;0;0;1;0.6925;0.643325;0.747917;0.163567;2993;1467
6/13/2011;2;0;6;0;1;1;1;0.635;0.601654;0.494583;0.30535;4157;863
6/14/2011;2;0;6;0;2;1;1;0.604167;0.591546;0.507083;0.269283;4164;727
6/15/2011;2;0;6;0;3;1;1;0.626667;0.587754;0.471667;0.167912;4411;769
6/16/2011;2;0;6;0;4;1;2;0.628333;0.595346;0.688333;0.206471;3222;545
6/17/2011;2;0;6;0;5;1;1;0.649167;0.600383;0.735833;0.143029;3981;863
6/18/2011;2;0;6;0;6;0;1;0.696667;0.643954;0.670417;0.119408;3312;1807
6/19/2011;2;0;6;0;0;0;2;0.699167;0.645846;0.666667;0.102;3105;1639
6/20/2011;2;0;6;0;1;1;2;0.635;0.595346;0.74625;0.155475;3311;699
6/21/2011;3;0;6;0;2;1;2;0.680833;0.637646;0.770417;0.171025;4061;774
6/22/2011;3;0;6;0;3;1;1;0.733333;0.693829;0.7075;0.172262;3846;661
6/23/2011;3;0;6;0;4;1;2;0.728333;0.693833;0.703333;0.238804;4044;746
6/24/2011;3;0;6;0;5;1;1;0.724167;0.656583;0.573333;0.222025;4022;969
6/25/2011;3;0;6;0;6;0;1;0.695;0.643313;0.483333;0.209571;3420;1782
6/26/2011;3;0;6;0;0;0;1;0.68;0.637629;0.513333;0.0945333;3385;1920
6/27/2011;3;0;6;0;1;1;2;0.6825;0.637004;0.658333;0.107588;3854;854
6/28/2011;3;0;6;0;2;1;1;0.744167;0.692558;0.634167;0.144283;3916;732
6/29/2011;3;0;6;0;3;1;1;0.728333;0.654688;0.497917;0.261821;4377;848
6/30/2011;3;0;6;0;4;1;1;0.696667;0.637008;0.434167;0.185312;4488;1027
07.01.2011;3;0;7;0;5;1;1;0.7225;0.652162;0.39625;0.102608;4116;1246
07.02.2011;3;0;7;0;6;0;1;0.738333;0.667308;0.444583;0.115062;2915;2204
07.03.2011;3;0;7;0;0;0;2;0.716667;0.668575;0.6825;0.228858;2367;2282
07.04.2011;3;0;7;1;1;0;2;0.726667;0.665417;0.637917;0.0814792;2978;3065
07.05.2011;3;0;7;0;2;1;1;0.746667;0.696338;0.590417;0.126258;3634;1031
07.06.2011;3;0;7;0;3;1;1;0.72;0.685633;0.743333;0.149883;3845;784
07.07.2011;3;0;7;0;4;1;1;0.75;0.686871;0.65125;0.1592;3838;754
07.08.2011;3;0;7;0;5;1;2;0.709167;0.670483;0.757917;0.225129;3348;692
07.09.2011;3;0;7;0;6;0;1;0.733333;0.664158;0.609167;0.167912;3348;1988
07.10.2011;3;0;7;0;0;0;1;0.7475;0.690025;0.578333;0.183471;3138;1743
07.11.2011;3;0;7;0;1;1;1;0.7625;0.729804;0.635833;0.282337;3363;723
07.12.2011;3;0;7;0;2;1;1;0.794167;0.739275;0.559167;0.200254;3596;662
7/13/2011;3;0;7;0;3;1;1;0.746667;0.689404;0.631667;0.146133;3594;748
7/14/2011;3;0;7;0;4;1;1;0.680833;0.635104;0.47625;0.240667;4196;888
7/15/2011;3;0;7;0;5;1;1;0.663333;0.624371;0.59125;0.182833;4220;1318
7/16/2011;3;0;7;0;6;0;1;0.686667;0.638263;0.585;0.208342;3505;2418
7/17/2011;3;0;7;0;0;0;1;0.719167;0.669833;0.604167;0.245033;3296;2006
7/18/2011;3;0;7;0;1;1;1;0.746667;0.703925;0.65125;0.215804;3617;841
7/19/2011;3;0;7;0;2;1;1;0.776667;0.747479;0.650417;0.1306;3789;752
7/20/2011;3;0;7;0;3;1;1;0.768333;0.74685;0.707083;0.113817;3688;644
7/21/2011;3;0;7;0;4;1;2;0.815;0.826371;0.69125;0.222021;3152;632
7/22/2011;3;0;7;0;5;1;1;0.848333;0.840896;0.580417;0.1331;2825;562
7/23/2011;3;0;7;0;6;0;1;0.849167;0.804287;0.5;0.131221;2298;987
7/24/2011;3;0;7;0;0;0;1;0.83;0.794829;0.550833;0.169171;2556;1050
7/25/2011;3;0;7;0;1;1;1;0.743333;0.720958;0.757083;0.0908083;3272;568
7/26/2011;3;0;7;0;2;1;1;0.771667;0.696979;0.540833;0.200258;3840;750
7/27/2011;3;0;7;0;3;1;1;0.775;0.690667;0.402917;0.183463;3901;755
7/28/2011;3;0;7;0;4;1;1;0.779167;0.7399;0.583333;0.178479;3784;606
7/29/2011;3;0;7;0;5;1;1;0.838333;0.785967;0.5425;0.174138;3176;670
7/30/2011;3;0;7;0;6;0;1;0.804167;0.728537;0.465833;0.168537;2916;1559
7/31/2011;3;0;7;0;0;0;1;0.805833;0.729796;0.480833;0.164813;2778;1524
08.01.2011;3;0;8;0;1;1;1;0.771667;0.703292;0.550833;0.156717;3537;729
08.02.2011;3;0;8;0;2;1;1;0.783333;0.707071;0.49125;0.20585;4044;801
08.03.2011;3;0;8;0;3;1;2;0.731667;0.679937;0.6575;0.135583;3107;467
08.04.2011;3;0;8;0;4;1;2;0.71;0.664788;0.7575;0.19715;3777;799
08.05.2011;3;0;8;0;5;1;1;0.710833;0.656567;0.630833;0.184696;3843;1023
08.06.2011;3;0;8;0;6;0;2;0.716667;0.676154;0.755;0.22825;2773;1521
08.07.2011;3;0;8;0;0;0;1;0.7425;0.715292;0.752917;0.201487;2487;1298
08.08.2011;3;0;8;0;1;1;1;0.765;0.703283;0.592083;0.192175;3480;846
08.09.2011;3;0;8;0;2;1;1;0.775;0.724121;0.570417;0.151121;3695;907
08.10.2011;3;0;8;0;3;1;1;0.766667;0.684983;0.424167;0.200258;3896;884
08.11.2011;3;0;8;0;4;1;1;0.7175;0.651521;0.42375;0.164796;3980;812
08.12.2011;3;0;8;0;5;1;1;0.708333;0.654042;0.415;0.125621;3854;1051
8/13/2011;3;0;8;0;6;0;2;0.685833;0.645858;0.729583;0.211454;2646;1504
8/14/2011;3;0;8;0;0;0;2;0.676667;0.624388;0.8175;0.222633;2482;1338
8/15/2011;3;0;8;0;1;1;1;0.665833;0.616167;0.712083;0.208954;3563;775
8/16/2011;3;0;8;0;2;1;1;0.700833;0.645837;0.578333;0.236329;4004;721
8/17/2011;3;0;8;0;3;1;1;0.723333;0.666671;0.575417;0.143667;4026;668
8/18/2011;3;0;8;0;4;1;1;0.711667;0.662258;0.654583;0.233208;3166;639
8/19/2011;3;0;8;0;5;1;2;0.685;0.633221;0.722917;0.139308;3356;797
8/20/2011;3;0;8;0;6;0;1;0.6975;0.648996;0.674167;0.104467;3277;1914
8/21/2011;3;0;8;0;0;0;1;0.710833;0.675525;0.77;0.248754;2624;1249
8/22/2011;3;0;8;0;1;1;1;0.691667;0.638254;0.47;0.27675;3925;833
8/23/2011;3;0;8;0;2;1;1;0.640833;0.606067;0.455417;0.146763;4614;1281
8/24/2011;3;0;8;0;3;1;1;0.673333;0.630692;0.605;0.253108;4181;949
8/25/2011;3;0;8;0;4;1;2;0.684167;0.645854;0.771667;0.210833;3107;435
8/26/2011;3;0;8;0;5;1;1;0.7;0.659733;0.76125;0.0839625;3893;768
8/27/2011;3;0;8;0;6;0;2;0.68;0.635556;0.85;0.375617;889;226
8/28/2011;3;0;8;0;0;0;1;0.707059;0.647959;0.561765;0.304659;2919;1415
8/29/2011;3;0;8;0;1;1;1;0.636667;0.607958;0.554583;0.159825;3905;729
8/30/2011;3;0;8;0;2;1;1;0.639167;0.594704;0.548333;0.125008;4429;775
8/31/2011;3;0;8;0;3;1;1;0.656667;0.611121;0.597917;0.0833333;4370;688
09.01.2011;3;0;9;0;4;1;1;0.655;0.614921;0.639167;0.141796;4332;783
09.02.2011;3;0;9;0;5;1;2;0.643333;0.604808;0.727083;0.139929;3852;875
09.03.2011;3;0;9;0;6;0;1;0.669167;0.633213;0.716667;0.185325;2549;1935
09.04.2011;3;0;9;0;0;0;1;0.709167;0.665429;0.742083;0.206467;2419;2521
09.05.2011;3;0;9;1;1;0;2;0.673333;0.625646;0.790417;0.212696;2115;1236
09.06.2011;3;0;9;0;2;1;3;0.54;0.5152;0.886957;0.343943;2506;204
09.07.2011;3;0;9;0;3;1;3;0.599167;0.544229;0.917083;0.0970208;1878;118
09.08.2011;3;0;9;0;4;1;3;0.633913;0.555361;0.939565;0.192748;1689;153
09.09.2011;3;0;9;0;5;1;2;0.65;0.578946;0.897917;0.124379;3127;417
09.10.2011;3;0;9;0;6;0;1;0.66;0.607962;0.75375;0.153608;3595;1750
09.11.2011;3;0;9;0;0;0;1;0.653333;0.609229;0.71375;0.115054;3413;1633
09.12.2011;3;0;9;0;1;1;1;0.644348;0.60213;0.692174;0.088913;4023;690
9/13/2011;3;0;9;0;2;1;1;0.650833;0.603554;0.7125;0.141804;4062;701
9/14/2011;3;0;9;0;3;1;1;0.673333;0.6269;0.697083;0.1673;4138;647
9/15/2011;3;0;9;0;4;1;2;0.5775;0.553671;0.709167;0.271146;3231;428
9/16/2011;3;0;9;0;5;1;2;0.469167;0.461475;0.590417;0.164183;4018;742
9/17/2011;3;0;9;0;6;0;2;0.491667;0.478512;0.718333;0.189675;3077;1434
9/18/2011;3;0;9;0;0;0;1;0.5075;0.490537;0.695;0.178483;2921;1353
9/19/2011;3;0;9;0;1;1;2;0.549167;0.529675;0.69;0.151742;3848;691
9/20/2011;3;0;9;0;2;1;2;0.561667;0.532217;0.88125;0.134954;3203;438
9/21/2011;3;0;9;0;3;1;2;0.595;0.550533;0.9;0.0964042;3813;539
9/22/2011;3;0;9;0;4;1;2;0.628333;0.554963;0.902083;0.128125;4240;555
9/23/2011;4;0;9;0;5;1;2;0.609167;0.522125;0.9725;0.0783667;2137;258
9/24/2011;4;0;9;0;6;0;2;0.606667;0.564412;0.8625;0.0783833;3647;1776
9/25/2011;4;0;9;0;0;0;2;0.634167;0.572637;0.845;0.0503792;3466;1544
9/26/2011;4;0;9;0;1;1;2;0.649167;0.589042;0.848333;0.1107;3946;684
9/27/2011;4;0;9;0;2;1;2;0.636667;0.574525;0.885417;0.118171;3643;477
9/28/2011;4;0;9;0;3;1;2;0.635;0.575158;0.84875;0.148629;3427;480
9/29/2011;4;0;9;0;4;1;1;0.616667;0.574512;0.699167;0.172883;4186;653
9/30/2011;4;0;9;0;5;1;1;0.564167;0.544829;0.6475;0.206475;4372;830
10.01.2011;4;0;10;0;6;0;2;0.41;0.412863;0.75375;0.292296;1949;480
10.02.2011;4;0;10;0;0;0;2;0.356667;0.345317;0.791667;0.222013;2302;616
10.03.2011;4;0;10;0;1;1;2;0.384167;0.392046;0.760833;0.0833458;3240;330
10.04.2011;4;0;10;0;2;1;1;0.484167;0.472858;0.71;0.205854;3970;486
10.05.2011;4;0;10;0;3;1;1;0.538333;0.527138;0.647917;0.17725;4267;559
10.06.2011;4;0;10;0;4;1;1;0.494167;0.480425;0.620833;0.134954;4126;639
10.07.2011;4;0;10;0;5;1;1;0.510833;0.504404;0.684167;0.0223917;4036;949
10.08.2011;4;0;10;0;6;0;1;0.521667;0.513242;0.70125;0.0454042;3174;2235
10.09.2011;4;0;10;0;0;0;1;0.540833;0.523983;0.7275;0.06345;3114;2397
10.10.2011;4;0;10;1;1;0;1;0.570833;0.542925;0.73375;0.0423042;3603;1514
10.11.2011;4;0;10;0;2;1;2;0.566667;0.546096;0.80875;0.143042;3896;667
10.12.2011;4;0;10;0;3;1;3;0.543333;0.517717;0.90625;0.24815;2199;217
10/13/2011;4;0;10;0;4;1;2;0.589167;0.551804;0.896667;0.141787;2623;290
10/14/2011;4;0;10;0;5;1;2;0.550833;0.529675;0.71625;0.223883;3115;529
10/15/2011;4;0;10;0;6;0;1;0.506667;0.498725;0.483333;0.258083;3318;1899
10/16/2011;4;0;10;0;0;0;1;0.511667;0.503154;0.486667;0.281717;3293;1748
10/17/2011;4;0;10;0;1;1;1;0.534167;0.510725;0.579583;0.175379;3857;713
10/18/2011;4;0;10;0;2;1;2;0.5325;0.522721;0.701667;0.110087;4111;637
10/19/2011;4;0;10;0;3;1;3;0.541739;0.513848;0.895217;0.243339;2170;254
10/20/2011;4;0;10;0;4;1;1;0.475833;0.466525;0.63625;0.422275;3724;471
10/21/2011;4;0;10;0;5;1;1;0.4275;0.423596;0.574167;0.221396;3628;676
10/22/2011;4;0;10;0;6;0;1;0.4225;0.425492;0.629167;0.0926667;2809;1499
10/23/2011;4;0;10;0;0;0;1;0.421667;0.422333;0.74125;0.0995125;2762;1619
10/24/2011;4;0;10;0;1;1;1;0.463333;0.457067;0.772083;0.118792;3488;699
10/25/2011;4;0;10;0;2;1;1;0.471667;0.463375;0.622917;0.166658;3992;695
10/26/2011;4;0;10;0;3;1;2;0.484167;0.472846;0.720417;0.148642;3490;404
10/27/2011;4;0;10;0;4;1;2;0.47;0.457046;0.812917;0.197763;2419;240
10/28/2011;4;0;10;0;5;1;2;0.330833;0.318812;0.585833;0.229479;3291;456
10/29/2011;4;0;10;0;6;0;3;0.254167;0.227913;0.8825;0.351371;570;57
10/30/2011;4;0;10;0;0;0;1;0.319167;0.321329;0.62375;0.176617;2446;885
10/31/2011;4;0;10;0;1;1;1;0.34;0.356063;0.703333;0.10635;3307;362
